Source,Target,Weight,Label (currently just name of target doc)
dhq-000044,dhq-000096,7.162609482,dhq-000096
dhq-000044,dhq-000097,5.606775648,dhq-000097
dhq-000044,dhq-000098,7.211461974,dhq-000098
dhq-000044,dhq-000099,6.052781564,dhq-000099
dhq-000044,dhq-000100,6.347468245,dhq-000100
dhq-000044,dhq-000101,7.501689344,dhq-000101
dhq-000044,dhq-000102,6.343311881,dhq-000102
dhq-000044,dhq-000103,6.820141015,dhq-000103
dhq-000044,dhq-000104,5.393305216,dhq-000104
dhq-000044,dhq-000105,5.622655867,dhq-000105
dhq-000044,dhq-000106,5.797393177,dhq-000106
dhq-000044,dhq-000107,5.963881813,dhq-000107
dhq-000044,dhq-000108,6.122463054,dhq-000108
dhq-000044,dhq-000109,5.402485861,dhq-000109
dhq-000044,dhq-000110,6.706444454,dhq-000110
dhq-000045,dhq-000046,2.670145541,dhq-000046
dhq-000045,dhq-000047,3.659042158,dhq-000047
dhq-000045,dhq-000048,1.296331046,dhq-000048
dhq-000045,dhq-000049,3.700384829,dhq-000049
dhq-000045,dhq-000050,2.804274849,dhq-000050
dhq-000045,dhq-000051,3.18541268,dhq-000051
dhq-000045,dhq-000052,2.766435839,dhq-000052
dhq-000045,dhq-000053,2.645436293,dhq-000053
dhq-000045,dhq-000054,3.22623237,dhq-000054
dhq-000045,dhq-000055,2.455797063,dhq-000055
dhq-000045,dhq-000056,2.453721816,dhq-000056
dhq-000045,dhq-000057,3.393912093,dhq-000057
dhq-000045,dhq-000058,3.108436258,dhq-000058
dhq-000045,dhq-000059,2.466036893,dhq-000059
dhq-000045,dhq-000060,2.161613406,dhq-000060
dhq-000045,dhq-000061,3.526385136,dhq-000061
dhq-000045,dhq-000062,4.031857696,dhq-000062
dhq-000045,dhq-000063,3.071881379,dhq-000063
dhq-000045,dhq-000064,5.277993536,dhq-000064
dhq-000045,dhq-000065,3.634621988,dhq-000065
dhq-000045,dhq-000066,4.139475666,dhq-000066
dhq-000045,dhq-000067,3.477937699,dhq-000067
dhq-000045,dhq-000068,3.690473481,dhq-000068
dhq-000045,dhq-000069,2.886066683,dhq-000069
dhq-000045,dhq-000070,4.838029311,dhq-000070
dhq-000045,dhq-000071,3.90826432,dhq-000071
dhq-000045,dhq-000072,3.549475118,dhq-000072
dhq-000045,dhq-000073,2.597179015,dhq-000073
dhq-000045,dhq-000074,3.512638357,dhq-000074
dhq-000045,dhq-000075,3.250409025,dhq-000075
dhq-000045,dhq-000076,4.557941715,dhq-000076
dhq-000045,dhq-000077,3.104693108,dhq-000077
dhq-000045,dhq-000078,4.041143706,dhq-000078
dhq-000045,dhq-000079,4.344954556,dhq-000079
dhq-000045,dhq-000080,3.916453494,dhq-000080
dhq-000045,dhq-000081,4.359215087,dhq-000081
dhq-000045,dhq-000082,5.594694629,dhq-000082
dhq-000045,dhq-000083,4.693293238,dhq-000083
dhq-000045,dhq-000084,3.520357963,dhq-000084
dhq-000045,dhq-000085,1.685949885,dhq-000085
dhq-000045,dhq-000086,4.635754668,dhq-000086
dhq-000045,dhq-000087,2.351533397,dhq-000087
dhq-000045,dhq-000088,4.218540348,dhq-000088
dhq-000045,dhq-000089,3.93265788,dhq-000089
dhq-000045,dhq-000090,4.798211295,dhq-000090
dhq-000045,dhq-000091,3.48702321,dhq-000091
dhq-000045,dhq-000092,3.528196817,dhq-000092
dhq-000045,dhq-000093,5.095906615,dhq-000093
dhq-000045,dhq-000094,4.860794947,dhq-000094
dhq-000045,dhq-000095,1.97767403,dhq-000095
dhq-000045,dhq-000096,3.968644763,dhq-000096
dhq-000045,dhq-000097,4.232057475,dhq-000097
dhq-000045,dhq-000098,3.512649959,dhq-000098
dhq-000045,dhq-000099,2.278376568,dhq-000099
dhq-000045,dhq-000100,2.550499088,dhq-000100
dhq-000045,dhq-000101,4.563958242,dhq-000101
dhq-000045,dhq-000102,3.243740581,dhq-000102
dhq-000045,dhq-000103,3.457056389,dhq-000103
dhq-000045,dhq-000104,3.522244927,dhq-000104
dhq-000045,dhq-000105,4.422336213,dhq-000105
dhq-000045,dhq-000106,2.175185759,dhq-000106
dhq-000045,dhq-000107,3.365092866,dhq-000107
dhq-000045,dhq-000108,1.833313555,dhq-000108
dhq-000045,dhq-000109,2.713626872,dhq-000109
dhq-000045,dhq-000110,2.765449235,dhq-000110
dhq-000046,dhq-000047,1.701028285,dhq-000047
dhq-000046,dhq-000048,1.013639466,dhq-000048
dhq-000046,dhq-000049,2.676314863,dhq-000049
dhq-000046,dhq-000050,2.408864878,dhq-000050
dhq-000046,dhq-000051,3.691179526,dhq-000051
dhq-000046,dhq-000052,4.188145949,dhq-000052
dhq-000046,dhq-000053,3.873186931,dhq-000053
dhq-000046,dhq-000054,2.404227594,dhq-000054
dhq-000046,dhq-000055,1.899357739,dhq-000055
dhq-000046,dhq-000056,2.252054967,dhq-000056
dhq-000046,dhq-000057,3.585134534,dhq-000057
dhq-000046,dhq-000058,2.651897721,dhq-000058
dhq-000046,dhq-000059,1.672754066,dhq-000059
dhq-000046,dhq-000060,3.334298225,dhq-000060
dhq-000046,dhq-000061,2.879764301,dhq-000061
dhq-000046,dhq-000062,3.915055311,dhq-000062
dhq-000046,dhq-000063,2.730631603,dhq-000063
dhq-000046,dhq-000064,3.648369613,dhq-000064
dhq-000046,dhq-000065,2.408208343,dhq-000065
dhq-000046,dhq-000066,3.49653697,dhq-000066
dhq-000046,dhq-000067,4.467310153,dhq-000067
dhq-000046,dhq-000068,6.161550782,dhq-000068
dhq-000046,dhq-000069,3.996230152,dhq-000069
dhq-000046,dhq-000070,5.754573571,dhq-000070
dhq-000046,dhq-000071,3.637844491,dhq-000071
dhq-000046,dhq-000072,4.636076382,dhq-000072
dhq-000046,dhq-000073,2.652286515,dhq-000073
dhq-000046,dhq-000074,3.371598341,dhq-000074
dhq-000046,dhq-000075,2.744966938,dhq-000075
dhq-000046,dhq-000076,3.690644175,dhq-000076
dhq-000046,dhq-000077,2.333194602,dhq-000077
dhq-000046,dhq-000078,3.940701753,dhq-000078
dhq-000046,dhq-000079,4.523171979,dhq-000079
dhq-000046,dhq-000080,2.15119448,dhq-000080
dhq-000046,dhq-000081,3.71079794,dhq-000081
dhq-000046,dhq-000082,5.269706718,dhq-000082
dhq-000046,dhq-000083,3.256659742,dhq-000083
dhq-000046,dhq-000084,2.726400213,dhq-000084
dhq-000046,dhq-000085,1.819589821,dhq-000085
dhq-000046,dhq-000086,2.62247888,dhq-000086
dhq-000046,dhq-000087,1.051666276,dhq-000087
dhq-000046,dhq-000088,3.627470351,dhq-000088
dhq-000046,dhq-000089,2.944199435,dhq-000089
dhq-000046,dhq-000090,3.081684823,dhq-000090
dhq-000046,dhq-000091,4.853625428,dhq-000091
dhq-000046,dhq-000092,4.296588325,dhq-000092
dhq-000046,dhq-000093,5.666778716,dhq-000093
dhq-000046,dhq-000094,4.673733288,dhq-000094
dhq-000046,dhq-000095,1.611423957,dhq-000095
dhq-000046,dhq-000096,4.363330117,dhq-000096
dhq-000046,dhq-000097,3.75095539,dhq-000097
dhq-000046,dhq-000098,4.415144938,dhq-000098
dhq-000046,dhq-000099,0.601765388,dhq-000099
dhq-000046,dhq-000100,2.080590885,dhq-000100
dhq-000046,dhq-000101,4.148847913,dhq-000101
dhq-000046,dhq-000102,2.814554207,dhq-000102
dhq-000046,dhq-000103,2.874783687,dhq-000103
dhq-000046,dhq-000104,2.244129222,dhq-000104
dhq-000046,dhq-000105,3.663947596,dhq-000105
dhq-000046,dhq-000106,1.656309185,dhq-000106
dhq-000046,dhq-000107,3.945099473,dhq-000107
dhq-000046,dhq-000108,3.352456213,dhq-000108
dhq-000046,dhq-000109,1.557622976,dhq-000109
dhq-000046,dhq-000110,2.759024441,dhq-000110
dhq-000047,dhq-000048,2.656829659,dhq-000048
dhq-000047,dhq-000049,2.890999229,dhq-000049
dhq-000047,dhq-000050,2.315618743,dhq-000050
dhq-000047,dhq-000051,3.80440618,dhq-000051
dhq-000047,dhq-000052,2.787875848,dhq-000052
dhq-000047,dhq-000053,2.617015985,dhq-000053
dhq-000047,dhq-000054,3.247173502,dhq-000054
dhq-000047,dhq-000055,1.897988073,dhq-000055
dhq-000047,dhq-000056,2.654214506,dhq-000056
dhq-000047,dhq-000057,2.310682282,dhq-000057
dhq-000047,dhq-000058,2.372061699,dhq-000058
dhq-000047,dhq-000059,2.298523231,dhq-000059
dhq-000047,dhq-000060,2.744278187,dhq-000060
dhq-000047,dhq-000061,2.989332482,dhq-000061
dhq-000047,dhq-000062,3.711106397,dhq-000062
dhq-000047,dhq-000063,2.001976096,dhq-000063
dhq-000047,dhq-000064,3.263486816,dhq-000064
dhq-000047,dhq-000065,2.990263002,dhq-000065
dhq-000047,dhq-000066,5.075088163,dhq-000066
dhq-000047,dhq-000067,2.947698522,dhq-000067
dhq-000047,dhq-000068,5.740121233,dhq-000068
dhq-000047,dhq-000069,4.654920388,dhq-000069
dhq-000047,dhq-000070,4.476513385,dhq-000070
dhq-000047,dhq-000071,3.566703864,dhq-000071
dhq-000047,dhq-000072,3.075128807,dhq-000072
dhq-000047,dhq-000073,1.146336229,dhq-000073
dhq-000047,dhq-000074,3.15992828,dhq-000074
dhq-000047,dhq-000075,1.131268201,dhq-000075
dhq-000047,dhq-000076,4.614029518,dhq-000076
dhq-000047,dhq-000077,1.598650272,dhq-000077
dhq-000047,dhq-000078,3.739994623,dhq-000078
dhq-000047,dhq-000079,3.881204796,dhq-000079
dhq-000047,dhq-000080,2.229583418,dhq-000080
dhq-000047,dhq-000081,4.533595294,dhq-000081
dhq-000047,dhq-000082,5.9305861,dhq-000082
dhq-000047,dhq-000083,0.753514827,dhq-000083
dhq-000047,dhq-000084,1.664967857,dhq-000084
dhq-000047,dhq-000085,2.503965817,dhq-000085
dhq-000047,dhq-000086,0.430049248,dhq-000086
dhq-000047,dhq-000087,3.381392476,dhq-000087
dhq-000047,dhq-000088,4.055941282,dhq-000088
dhq-000047,dhq-000089,4.122940975,dhq-000089
dhq-000047,dhq-000090,4.659895966,dhq-000090
dhq-000047,dhq-000091,4.045671093,dhq-000091
dhq-000047,dhq-000092,5.529314051,dhq-000092
dhq-000047,dhq-000093,5.551578812,dhq-000093
dhq-000047,dhq-000094,5.766027877,dhq-000094
dhq-000047,dhq-000095,1.754921491,dhq-000095
dhq-000047,dhq-000096,5.422791807,dhq-000096
dhq-000047,dhq-000097,4.987029444,dhq-000097
dhq-000047,dhq-000098,4.461310527,dhq-000098
dhq-000047,dhq-000099,3.301109826,dhq-000099
dhq-000047,dhq-000100,3.789820707,dhq-000100
dhq-000047,dhq-000101,4.734211226,dhq-000101
dhq-000047,dhq-000102,2.569503388,dhq-000102
dhq-000047,dhq-000103,3.821607473,dhq-000103
dhq-000047,dhq-000104,4.342169073,dhq-000104
dhq-000047,dhq-000105,4.729733508,dhq-000105
dhq-000047,dhq-000106,2.511238761,dhq-000106
dhq-000047,dhq-000107,2.612098633,dhq-000107
dhq-000047,dhq-000108,4.402589496,dhq-000108
dhq-000047,dhq-000109,2.709035532,dhq-000109
dhq-000047,dhq-000110,2.059552693,dhq-000110
dhq-000048,dhq-000049,2.790922018,dhq-000049
dhq-000048,dhq-000050,1.898493467,dhq-000050
dhq-000048,dhq-000051,2.166835745,dhq-000051
dhq-000048,dhq-000052,2.542096863,dhq-000052
dhq-000048,dhq-000053,3.153545514,dhq-000053
dhq-000048,dhq-000054,1.441274319,dhq-000054
dhq-000048,dhq-000055,1.343886112,dhq-000055
dhq-000048,dhq-000056,1.744860236,dhq-000056
dhq-000048,dhq-000057,2.522915589,dhq-000057
dhq-000048,dhq-000058,1.970490544,dhq-000058
dhq-000048,dhq-000059,1.592828094,dhq-000059
dhq-000048,dhq-000060,1.838363067,dhq-000060
dhq-000048,dhq-000061,2.131091993,dhq-000061
dhq-000048,dhq-000062,3.017890168,dhq-000062
dhq-000048,dhq-000063,2.736092313,dhq-000063
dhq-000048,dhq-000064,4.90260357,dhq-000064
dhq-000048,dhq-000065,3.329092243,dhq-000065
dhq-000048,dhq-000066,4.087822363,dhq-000066
dhq-000048,dhq-000067,2.334906189,dhq-000067
dhq-000048,dhq-000068,5.347849187,dhq-000068
dhq-000048,dhq-000069,3.135139769,dhq-000069
dhq-000048,dhq-000070,3.767920605,dhq-000070
dhq-000048,dhq-000071,2.441876025,dhq-000071
dhq-000048,dhq-000072,3.653184109,dhq-000072
dhq-000048,dhq-000073,2.743451503,dhq-000073
dhq-000048,dhq-000074,2.038636452,dhq-000074
dhq-000048,dhq-000075,3.440595705,dhq-000075
dhq-000048,dhq-000076,2.587740093,dhq-000076
dhq-000048,dhq-000077,2.279343735,dhq-000077
dhq-000048,dhq-000078,2.55356993,dhq-000078
dhq-000048,dhq-000079,3.206538762,dhq-000079
dhq-000048,dhq-000080,3.068433692,dhq-000080
dhq-000048,dhq-000081,2.751350859,dhq-000081
dhq-000048,dhq-000082,4.664330395,dhq-000082
dhq-000048,dhq-000083,4.597502578,dhq-000083
dhq-000048,dhq-000084,2.723587617,dhq-000084
dhq-000048,dhq-000085,0.901439835,dhq-000085
dhq-000048,dhq-000086,3.995618479,dhq-000086
dhq-000048,dhq-000087,0.457696335,dhq-000087
dhq-000048,dhq-000088,2.690840892,dhq-000088
dhq-000048,dhq-000089,2.105027378,dhq-000089
dhq-000048,dhq-000090,4.085871565,dhq-000090
dhq-000048,dhq-000091,2.103307958,dhq-000091
dhq-000048,dhq-000092,3.763239934,dhq-000092
dhq-000048,dhq-000093,4.733280914,dhq-000093
dhq-000048,dhq-000094,4.032836616,dhq-000094
dhq-000048,dhq-000095,2.028181436,dhq-000095
dhq-000048,dhq-000096,3.656064214,dhq-000096
dhq-000048,dhq-000097,3.372225912,dhq-000097
dhq-000048,dhq-000098,3.447904012,dhq-000098
dhq-000048,dhq-000099,0.62275529,dhq-000099
dhq-000048,dhq-000100,2.212272031,dhq-000100
dhq-000048,dhq-000101,3.63348314,dhq-000101
dhq-000048,dhq-000102,1.357132252,dhq-000102
dhq-000048,dhq-000103,2.458772671,dhq-000103
dhq-000048,dhq-000104,2.913087034,dhq-000104
dhq-000048,dhq-000105,3.498386153,dhq-000105
dhq-000048,dhq-000106,1.886754414,dhq-000106
dhq-000048,dhq-000107,3.608195723,dhq-000107
dhq-000048,dhq-000108,1.393213793,dhq-000108
dhq-000048,dhq-000109,1.278664544,dhq-000109
dhq-000048,dhq-000110,1.920808504,dhq-000110
dhq-000049,dhq-000050,2.666674014,dhq-000050
dhq-000049,dhq-000051,3.278283585,dhq-000051
dhq-000049,dhq-000052,3.100643561,dhq-000052
dhq-000049,dhq-000053,3.051530561,dhq-000053
dhq-000049,dhq-000054,2.901130189,dhq-000054
dhq-000049,dhq-000055,1.998378202,dhq-000055
dhq-000049,dhq-000056,3.736360065,dhq-000056
dhq-000049,dhq-000057,3.873581557,dhq-000057
dhq-000049,dhq-000058,3.078045402,dhq-000058
dhq-000049,dhq-000059,3.883836438,dhq-000059
dhq-000049,dhq-000060,2.559099886,dhq-000060
dhq-000049,dhq-000061,4.623789556,dhq-000061
dhq-000049,dhq-000062,4.248537273,dhq-000062
dhq-000049,dhq-000063,1.839777346,dhq-000063
dhq-000049,dhq-000064,4.862629817,dhq-000064
dhq-000049,dhq-000065,2.968299827,dhq-000065
dhq-000049,dhq-000066,4.109250074,dhq-000066
dhq-000049,dhq-000067,4.669319465,dhq-000067
dhq-000049,dhq-000068,6.030343601,dhq-000068
dhq-000049,dhq-000069,4.303185972,dhq-000069
dhq-000049,dhq-000070,5.281767385,dhq-000070
dhq-000049,dhq-000071,4.197891162,dhq-000071
dhq-000049,dhq-000072,4.532234568,dhq-000072
dhq-000049,dhq-000073,2.113086578,dhq-000073
dhq-000049,dhq-000074,1.688053579,dhq-000074
dhq-000049,dhq-000075,2.135231927,dhq-000075
dhq-000049,dhq-000076,3.07711131,dhq-000076
dhq-000049,dhq-000077,2.491932804,dhq-000077
dhq-000049,dhq-000078,4.688699759,dhq-000078
dhq-000049,dhq-000079,4.047422771,dhq-000079
dhq-000049,dhq-000080,1.687694445,dhq-000080
dhq-000049,dhq-000081,3.079906907,dhq-000081
dhq-000049,dhq-000082,6.603479194,dhq-000082
dhq-000049,dhq-000083,5.057654764,dhq-000083
dhq-000049,dhq-000084,2.300028026,dhq-000084
dhq-000049,dhq-000085,3.510009606,dhq-000085
dhq-000049,dhq-000086,3.520351775,dhq-000086
dhq-000049,dhq-000087,3.725714195,dhq-000087
dhq-000049,dhq-000088,3.918806389,dhq-000088
dhq-000049,dhq-000089,4.463473395,dhq-000089
dhq-000049,dhq-000090,1.427374535,dhq-000090
dhq-000049,dhq-000091,2.746513476,dhq-000091
dhq-000049,dhq-000092,3.87411428,dhq-000092
dhq-000049,dhq-000093,4.055077373,dhq-000093
dhq-000049,dhq-000094,4.697287689,dhq-000094
dhq-000049,dhq-000095,1.480567549,dhq-000095
dhq-000049,dhq-000096,3.004553795,dhq-000096
dhq-000049,dhq-000097,3.837361824,dhq-000097
dhq-000049,dhq-000098,4.506910431,dhq-000098
dhq-000049,dhq-000099,3.373744348,dhq-000099
dhq-000049,dhq-000100,1.788475634,dhq-000100
dhq-000049,dhq-000101,4.878443047,dhq-000101
dhq-000049,dhq-000102,3.504626539,dhq-000102
dhq-000049,dhq-000103,2.751285106,dhq-000103
dhq-000049,dhq-000104,4.043856825,dhq-000104
dhq-000049,dhq-000105,3.314809171,dhq-000105
dhq-000049,dhq-000106,2.323327778,dhq-000106
dhq-000049,dhq-000107,2.455201096,dhq-000107
dhq-000049,dhq-000108,4.008180925,dhq-000108
dhq-000049,dhq-000109,2.179262989,dhq-000109
dhq-000049,dhq-000110,1.033548007,dhq-000110
dhq-000050,dhq-000051,1.220324671,dhq-000051
dhq-000050,dhq-000052,1.313806195,dhq-000052
dhq-000050,dhq-000053,1.586749099,dhq-000053
dhq-000050,dhq-000054,1.018492944,dhq-000054
dhq-000050,dhq-000055,0.711698367,dhq-000055
dhq-000050,dhq-000056,1.149086638,dhq-000056
dhq-000050,dhq-000057,0.652341723,dhq-000057
dhq-000050,dhq-000058,0.905953167,dhq-000058
dhq-000050,dhq-000059,1.172836008,dhq-000059
dhq-000050,dhq-000060,1.340708284,dhq-000060
dhq-000050,dhq-000061,1.281136721,dhq-000061
dhq-000050,dhq-000062,2.936968552,dhq-000062
dhq-000050,dhq-000063,3.107115896,dhq-000063
dhq-000050,dhq-000064,4.896737311,dhq-000064
dhq-000050,dhq-000065,1.586703078,dhq-000065
dhq-000050,dhq-000066,4.393145709,dhq-000066
dhq-000050,dhq-000067,1.989743366,dhq-000067
dhq-000050,dhq-000068,4.931124496,dhq-000068
dhq-000050,dhq-000069,3.738704106,dhq-000069
dhq-000050,dhq-000070,4.177514383,dhq-000070
dhq-000050,dhq-000071,1.62228273,dhq-000071
dhq-000050,dhq-000072,2.460567877,dhq-000072
dhq-000050,dhq-000073,1.521644071,dhq-000073
dhq-000050,dhq-000074,2.175186772,dhq-000074
dhq-000050,dhq-000075,1.750875468,dhq-000075
dhq-000050,dhq-000076,4.384383493,dhq-000076
dhq-000050,dhq-000077,1.611999032,dhq-000077
dhq-000050,dhq-000078,2.880573387,dhq-000078
dhq-000050,dhq-000079,2.796030455,dhq-000079
dhq-000050,dhq-000080,1.479975714,dhq-000080
dhq-000050,dhq-000081,3.994585869,dhq-000081
dhq-000050,dhq-000082,5.200773863,dhq-000082
dhq-000050,dhq-000083,3.165480858,dhq-000083
dhq-000050,dhq-000084,1.065406519,dhq-000084
dhq-000050,dhq-000085,1.674482563,dhq-000085
dhq-000050,dhq-000086,3.418599101,dhq-000086
dhq-000050,dhq-000087,3.039612842,dhq-000087
dhq-000050,dhq-000088,2.901383006,dhq-000088
dhq-000050,dhq-000089,3.263451298,dhq-000089
dhq-000050,dhq-000090,3.375944332,dhq-000090
dhq-000050,dhq-000091,4.283186058,dhq-000091
dhq-000050,dhq-000092,4.731066206,dhq-000092
dhq-000050,dhq-000093,4.746967967,dhq-000093
dhq-000050,dhq-000094,3.706032883,dhq-000094
dhq-000050,dhq-000095,1.691778963,dhq-000095
dhq-000050,dhq-000096,4.82074912,dhq-000096
dhq-000050,dhq-000097,3.215222486,dhq-000097
dhq-000050,dhq-000098,4.663086397,dhq-000098
dhq-000050,dhq-000099,2.983907113,dhq-000099
dhq-000050,dhq-000100,3.316238261,dhq-000100
dhq-000050,dhq-000101,4.99908624,dhq-000101
dhq-000050,dhq-000102,2.888762844,dhq-000102
dhq-000050,dhq-000103,3.637637569,dhq-000103
dhq-000050,dhq-000104,3.854294735,dhq-000104
dhq-000050,dhq-000105,3.684506147,dhq-000105
dhq-000050,dhq-000106,2.57513677,dhq-000106
dhq-000050,dhq-000107,1.810851176,dhq-000107
dhq-000050,dhq-000108,2.894893716,dhq-000108
dhq-000050,dhq-000109,2.26410457,dhq-000109
dhq-000050,dhq-000110,3.188162787,dhq-000110
dhq-000051,dhq-000052,3.689374153,dhq-000052
dhq-000051,dhq-000053,1.906120048,dhq-000053
dhq-000051,dhq-000054,0.335863159,dhq-000054
dhq-000051,dhq-000055,1.362947057,dhq-000055
dhq-000051,dhq-000056,1.055121069,dhq-000056
dhq-000051,dhq-000057,1.832409495,dhq-000057
dhq-000051,dhq-000058,1.48559257,dhq-000058
dhq-000051,dhq-000059,3.000016617,dhq-000059
dhq-000051,dhq-000060,3.211744467,dhq-000060
dhq-000051,dhq-000061,2.235362206,dhq-000061
dhq-000051,dhq-000062,2.792027821,dhq-000062
dhq-000051,dhq-000063,4.002699248,dhq-000063
dhq-000051,dhq-000064,5.848438044,dhq-000064
dhq-000051,dhq-000065,3.769777738,dhq-000065
dhq-000051,dhq-000066,5.245143352,dhq-000066
dhq-000051,dhq-000067,3.635162619,dhq-000067
dhq-000051,dhq-000068,6.153476309,dhq-000068
dhq-000051,dhq-000069,1.958623768,dhq-000069
dhq-000051,dhq-000070,5.867473655,dhq-000070
dhq-000051,dhq-000071,4.175648922,dhq-000071
dhq-000051,dhq-000072,4.835170916,dhq-000072
dhq-000051,dhq-000073,3.285569344,dhq-000073
dhq-000051,dhq-000074,3.591371957,dhq-000074
dhq-000051,dhq-000075,2.739304637,dhq-000075
dhq-000051,dhq-000076,5.306384919,dhq-000076
dhq-000051,dhq-000077,3.689805372,dhq-000077
dhq-000051,dhq-000078,4.353721624,dhq-000078
dhq-000051,dhq-000079,3.932237052,dhq-000079
dhq-000051,dhq-000080,4.022930877,dhq-000080
dhq-000051,dhq-000081,5.118198226,dhq-000081
dhq-000051,dhq-000082,5.994919557,dhq-000082
dhq-000051,dhq-000083,4.895873153,dhq-000083
dhq-000051,dhq-000084,3.224830563,dhq-000084
dhq-000051,dhq-000085,3.193196779,dhq-000085
dhq-000051,dhq-000086,4.71668592,dhq-000086
dhq-000051,dhq-000087,4.318016987,dhq-000087
dhq-000051,dhq-000088,3.030310801,dhq-000088
dhq-000051,dhq-000089,4.73809759,dhq-000089
dhq-000051,dhq-000090,5.183168997,dhq-000090
dhq-000051,dhq-000091,4.455467713,dhq-000091
dhq-000051,dhq-000092,5.488668581,dhq-000092
dhq-000051,dhq-000093,4.46382811,dhq-000093
dhq-000051,dhq-000094,5.874005352,dhq-000094
dhq-000051,dhq-000095,3.020342511,dhq-000095
dhq-000051,dhq-000096,5.371167448,dhq-000096
dhq-000051,dhq-000097,5.085396018,dhq-000097
dhq-000051,dhq-000098,4.826693066,dhq-000098
dhq-000051,dhq-000099,3.991382546,dhq-000099
dhq-000051,dhq-000100,3.785473564,dhq-000100
dhq-000051,dhq-000101,5.806644513,dhq-000101
dhq-000051,dhq-000102,3.61492277,dhq-000102
dhq-000051,dhq-000103,4.084267953,dhq-000103
dhq-000051,dhq-000104,4.853013686,dhq-000104
dhq-000051,dhq-000105,4.788125932,dhq-000105
dhq-000051,dhq-000106,4.20505049,dhq-000106
dhq-000051,dhq-000107,4.244939025,dhq-000107
dhq-000051,dhq-000108,4.890034605,dhq-000108
dhq-000051,dhq-000109,3.031034519,dhq-000109
dhq-000051,dhq-000110,3.806032053,dhq-000110
dhq-000052,dhq-000053,2.734535211,dhq-000053
dhq-000052,dhq-000054,2.486806222,dhq-000054
dhq-000052,dhq-000055,2.473675193,dhq-000055
dhq-000052,dhq-000056,2.37805816,dhq-000056
dhq-000052,dhq-000057,1.232348049,dhq-000057
dhq-000052,dhq-000058,0.874813165,dhq-000058
dhq-000052,dhq-000059,1.259232694,dhq-000059
dhq-000052,dhq-000060,0.89521544,dhq-000060
dhq-000052,dhq-000061,1.041771768,dhq-000061
dhq-000052,dhq-000062,1.508050348,dhq-000062
dhq-000052,dhq-000063,4.046754094,dhq-000063
dhq-000052,dhq-000064,3.639881257,dhq-000064
dhq-000052,dhq-000065,3.874890264,dhq-000065
dhq-000052,dhq-000066,3.652851191,dhq-000066
dhq-000052,dhq-000067,2.933450399,dhq-000067
dhq-000052,dhq-000068,6.24221325,dhq-000068
dhq-000052,dhq-000069,5.216815893,dhq-000069
dhq-000052,dhq-000070,5.078601442,dhq-000070
dhq-000052,dhq-000071,0.860555324,dhq-000071
dhq-000052,dhq-000072,4.699827037,dhq-000072
dhq-000052,dhq-000073,2.876897568,dhq-000073
dhq-000052,dhq-000074,2.676940948,dhq-000074
dhq-000052,dhq-000075,3.036012598,dhq-000075
dhq-000052,dhq-000076,5.024558399,dhq-000076
dhq-000052,dhq-000077,3.343821186,dhq-000077
dhq-000052,dhq-000078,4.246274741,dhq-000078
dhq-000052,dhq-000079,4.713440366,dhq-000079
dhq-000052,dhq-000080,2.810419917,dhq-000080
dhq-000052,dhq-000081,5.114735482,dhq-000081
dhq-000052,dhq-000082,6.250292963,dhq-000082
dhq-000052,dhq-000083,4.088259138,dhq-000083
dhq-000052,dhq-000084,2.194503413,dhq-000084
dhq-000052,dhq-000085,2.675874742,dhq-000085
dhq-000052,dhq-000086,3.831423981,dhq-000086
dhq-000052,dhq-000087,4.471471289,dhq-000087
dhq-000052,dhq-000088,1.620272624,dhq-000088
dhq-000052,dhq-000089,2.08709619,dhq-000089
